text,url
Omfg the zamboni broke,twitter.com/anyuser/status/717203823954116608
Also torontos area code is 416. So I'm guessing views drops the 16th.,twitter.com/anyuser/status/717203824344240132
Just posted a video @ Panqueba Boy https://t.co/b2eIZ9aDaI,twitter.com/anyuser/status/717203823840858112
Niggas play too much @ Ac might as well flex for the gram https://t.co/9W0WMdolG7,twitter.com/anyuser/status/717203823249526784
Ultimately State/Duke/UNC fans can all agree on this https://t.co/MEvGy4KfUm,twitter.com/anyuser/status/717203824717524992
Should I go to the beauty expo in drag??,twitter.com/anyuser/status/717203823178227713
Lol no one listens,twitter.com/anyuser/status/717203825023717376
"@mipaltan were looking for the best wicket keeper batsmen, and here comes @josbuttler 
Welcome to @IPL champ! #ipl @BCCI @ImRo45",twitter.com/anyuser/status/717203825187233794
inside out was the cutest movie ever,twitter.com/anyuser/status/717203825707368449
Warning.  https://t.co/Mb9fVxDyIY,twitter.com/anyuser/status/717203824981774337
@LucyBatcheller who's your favorite ballte rapper?,twitter.com/anyuser/status/717203825501847552
I love being a goofy nigga,twitter.com/anyuser/status/717203824197378052
Percocet and Stripper Anthem and Slave Master  https://t.co/TgZdtgNgk0,twitter.com/anyuser/status/717203825585754112
@neumania_UMARY hicks was sleeping as well,twitter.com/anyuser/status/717203825833205760
@itsdombomb3 hill fml,twitter.com/anyuser/status/717203826315493377
@RockChalkPhog @ItsJayAshleigh we make more than all those schools you just listed https://t.co/Fr7dZObfGM,twitter.com/anyuser/status/717203825099145216
"no matter where I go, you seem to be everywhere lately.",twitter.com/anyuser/status/717203826055446531
Golden rosin https://t.co/xH0Zoh34ce,twitter.com/anyuser/status/717203825069830145
@Brook_Maya why should I use his? I still have yours from when he but that game winner at state in OT,twitter.com/anyuser/status/717203826550374401
Check my snap stories,twitter.com/anyuser/status/717203826713952256
Really stoked to fail this math test tomorrow!! :-),twitter.com/anyuser/status/717203826445524993
@FabulousThug_ let's go,twitter.com/anyuser/status/717203826160349184
what is a boyfriend?  https://t.co/Bq25yesj1H,twitter.com/anyuser/status/717203826479140866
"Not asking u to be a dem socialist, or believe in all his shit, or like him. But jesus christ he's our only chance at reclaiming democracy.",twitter.com/anyuser/status/717203826432827392
I've lost hope on you.,twitter.com/anyuser/status/717203826818809857
"@GeorgeMichael george, I admire ur cross necklaces u wear, and that u believe in jesus, and the crosses r so beautiful",twitter.com/anyuser/status/717203826743357441
"Smooth, creamy, espresso. Tasty! @hmbbrewingco... (Calf-eine Coffee Milk Stout) https://t.co/0R7hPR6VQv #photo",twitter.com/anyuser/status/717203826755899393
"UNC Head Coach Roy Williams speaking highly of his team. ""I love my kids in that locker room."" 
#pride #classact #NationalChampionship",twitter.com/anyuser/status/717203826965626881
That might have been the greatest basketball game I've ever watched.  #Villanova #NationalChampionship,twitter.com/anyuser/status/717203827217317888
I keep spilling crumbs on the new couch and my step moms gonna kill me,twitter.com/anyuser/status/717203827385049090
"You're not there for me at my worst, so I'm not letting you stick around for my best.",twitter.com/anyuser/status/717203827489972224
You're not a real Caravantes if the way my mom teaches doesn't make you cry.,twitter.com/anyuser/status/717203827024404481
We just going through it tn,twitter.com/anyuser/status/717203827716452352
@mags_kowalski SIGNAL BOOST THIS,twitter.com/anyuser/status/717203827729043460
"I was kinda mad but then it was funny but then I got mad at myself, shit was full man pero ya que fuck it",twitter.com/anyuser/status/717203828261699584
standing on couches is definitely my thing,twitter.com/anyuser/status/717203828479762433
You don't know what it's like living with depression until you burst into sudden and uncontrollable sadness and there's not a thing wrong,twitter.com/anyuser/status/717203828978950144
@CountryGuy189 @CloudN9neSyrup no I'm not allowed to cut my hair anymore or I'll be homeless remember,twitter.com/anyuser/status/717203828920160256
she a white girl but her playlist hood a'f,twitter.com/anyuser/status/717203828869693440
"@cockspit never mind, budget seems to be 10K ;(",twitter.com/anyuser/status/717203829167665152
"Yeah he's sweet, you know when he wants to be. Not all the time, yeah let's not front.",twitter.com/anyuser/status/717203829255774212
My entire collection of bongs is broken I'm such a shitty stoner,twitter.com/anyuser/status/717203829327065088
This too much https://t.co/KYq9m934pQ,twitter.com/anyuser/status/717203827276005376
Closed mouth doesn't get fed,twitter.com/anyuser/status/717203829314469889
@SophThePope ha same,twitter.com/anyuser/status/717203829557567488
@IsabellaPellien even more amazing than they already are bc let's face it I have great lips ngl lmao,twitter.com/anyuser/status/717203829515804674
@idkoenig subsections and thx henny,twitter.com/anyuser/status/717203829733855232
@TORONTOLANDIS shiiitttt,twitter.com/anyuser/status/717203829717118976
"I care too much, and I need to quit that.",twitter.com/anyuser/status/717203830132326401
Can't go to parties without people asking me if I'm gonna make beer stew,twitter.com/anyuser/status/717203830530768897
This man is an airbender  https://t.co/4CqWWfwAaK,twitter.com/anyuser/status/717203830153326592
@J_Mosely we are undefeated! #NationalChampionships2017,twitter.com/anyuser/status/717203829968732163
all 3.4 of em,twitter.com/anyuser/status/717203830769860609
"I even met the devil and kicked it with her on some g shit
She showed me how to get to hell 
I showed her how to leave it",twitter.com/anyuser/status/717203830799249409
If you can't hold a conversation don't even bother lol,twitter.com/anyuser/status/717203830824431617
@nmb995 omfg I'm on season 5 I've watched so much in the past two days,twitter.com/anyuser/status/717203830123921410
Lmao this a sad year for a Carolina fan,twitter.com/anyuser/status/717203830895747072
Ain't going to prom but at least freshman year homecoming was lit,twitter.com/anyuser/status/717203831017308160
If I do that then I gotta smack bitches so I'm good https://t.co/OmXFw3WsJj,twitter.com/anyuser/status/717203830878900224
So many people wanted UNC to lose lol and I'm okay with that cause shows you that... GREATEST PROGRAM IN HISTORY!!!!! #HatersHateGreatness,twitter.com/anyuser/status/717203831059267584
dude Karen still gave the bastard two stars,twitter.com/anyuser/status/717203831550001153
I find this so amusing https://t.co/HEtJMleqmf,twitter.com/anyuser/status/717203831034159104
"I can't even put into words how amazing my bed feels. Everything is warm, soft, and Mother Nature isn't trying to kill me",twitter.com/anyuser/status/717203831357063168
So which is better? @netflix or @hulu ? I'm getting one or the other this month.,twitter.com/anyuser/status/717203831843594245
Thank you @petergould for @BetterCallSaul and giving me this opportunity.,twitter.com/anyuser/status/717203831340343296
u know that horrible feeling when u read someone's tweet and u can tell they like really planned it out and thought it thru,twitter.com/anyuser/status/717203832221081601
@Sir_Conner @Swipathef0x @AhmadMonk Yes bro Kentucky all the way!! That's my squad since 08.,twitter.com/anyuser/status/717203832065933315
TRAFFIC ALERT I-45 https://t.co/mJg7QXAWdw,twitter.com/anyuser/status/717203831436746753
@thottymatsu actually im gonna go check and see if it is,twitter.com/anyuser/status/717203832590241793
gave savannah a warm bubbly bath so her little butt can relax and sleep aha,twitter.com/anyuser/status/717203832296632320
I'm not about to be out here fucking with you thots lol,twitter.com/anyuser/status/717203832833486848
But Shit It Was Bound To Happen .,twitter.com/anyuser/status/717203832665575425
Find Us Faithful.... Amen..            Glory to God! https://t.co/YD48MiO8X6,twitter.com/anyuser/status/717203832871264256
@ballajd @Deadspin UNC couldn't foul because Nova was in the double bonus in a tie game. It's a low % shot. He drained it.,twitter.com/anyuser/status/717203832854462464
"@AlivelnHim @seanhannity No he doesn't when all is said and done, if he doesn't have 1237 he doesn't have 50%",twitter.com/anyuser/status/717203833101926400
@jskrepak plus that woman said two true things. NE may have true parts...maybe...to be determined,twitter.com/anyuser/status/717203833139671041
big goals this month,twitter.com/anyuser/status/717203833450008577
@BMHooper4 @MeninistTweet bless you,twitter.com/anyuser/status/717203834188275713
good night twitter im going to sleep,twitter.com/anyuser/status/717203833886228482
Oh I'm a fat ass,twitter.com/anyuser/status/717203834494402560
Love how she turned out! headkacecycles fxrdivision rookecustoms @ Headkace Motorcycles https://t.co/QjkunOoAN6,twitter.com/anyuser/status/717203834137915395
he hates me(: I could never hate him. https://t.co/PInumSOisT,twitter.com/anyuser/status/717203834150453249
"Peanuuut
Peanut butter
And jelly",twitter.com/anyuser/status/717203834792243202
Cooking turkey tacos for the fam once a week till the day I die,twitter.com/anyuser/status/717203834238590976
Guess I'll start watching greys anatomy,twitter.com/anyuser/status/717203834876125184
I'm not the only one that lives here,twitter.com/anyuser/status/717203834897113089
Not gonna lie that was legit the best college basketball game I've ever seen!,twitter.com/anyuser/status/717203835115147264
I'm not gonna sleep when I get home,twitter.com/anyuser/status/717203835488481280
Carolina super bowl: L                          Carolina march madness: L,twitter.com/anyuser/status/717203835542966272
Something @TimmyOrr couldn't do in the alumni game https://t.co/bUZsFi6nx4,twitter.com/anyuser/status/717203834465030145
i forgot i have chokers n how cute they r,twitter.com/anyuser/status/717203835761115136
Still love my Tar Heels. Thanks for the great 4 years @marcuspaige5 @bjohnson_23 &amp; Joel James.,twitter.com/anyuser/status/717203835635236864
Good for Villanova. That was a heck of a shot,twitter.com/anyuser/status/717203835694002177
north west  https://t.co/VvA2Zv7Xvg,twitter.com/anyuser/status/717203835752751104
A lot of unfollowing on FB tonight.. Assholes!!,twitter.com/anyuser/status/717203835270348800
@king_ranjhna @anilkohli54 @BDUTT @sardesairajdeep @ravishndtv  these idiots should be sent across the border.,twitter.com/anyuser/status/717203835794665472
I wish the Eagles would do this someday. I care 100000000000000000000 times more about them than nova.,twitter.com/anyuser/status/717203836138557441
I'm at Residencial Jack Campestre https://t.co/AAQgLYSKEI,twitter.com/anyuser/status/717203836356714497
@djthegreat__ @ChanseSylvie just go to sleep fam,twitter.com/anyuser/status/717203836566241280
First @nytimes crossword puzzle I've ever finished. When I saw the @Trevornoah clue I knew I had it. https://t.co/sVBDhKkrZ3,twitter.com/anyuser/status/717203836327354368
"heres what happens when I think bout u, I get in my feelings ya. I start reminiscing ya. next time around, fuk I want it to be different ya.",twitter.com/anyuser/status/717203836897722368
@musicfacts_sel @selenagomez I think this visual is for body heat :),twitter.com/anyuser/status/717203836734214144
I really don't wanna do anything but cuddle n sleep right now,twitter.com/anyuser/status/717203837237338112
Hate when youre mad at me,twitter.com/anyuser/status/717203837438791681
ms. norco  https://t.co/RYIaix9tIU,twitter.com/anyuser/status/717203838042812417
"Castro is a dictator who skins the backs of the people to enhance his powers. Like a rattle snake, a dead Castro is a good Castro.",twitter.com/anyuser/status/717203838118158336
I swear I can't anymore,twitter.com/anyuser/status/717203838218985474
@Stanley_Collins precisely..,twitter.com/anyuser/status/717203837459804164
I'm at pwn place https://t.co/jBYnIWp1xt,twitter.com/anyuser/status/717203838227361793
My body is really feeling the workout from today,twitter.com/anyuser/status/717203838265065472
@RJJ954 Bless ur heart,twitter.com/anyuser/status/717203838357389315
This may be the best one https://t.co/e0LmXkrVZ2,twitter.com/anyuser/status/717203838042828800
Jay Wright reaction as cold if not colder than Larry Legend after Reggie made the push off shot on Jordan in '98,twitter.com/anyuser/status/717203838424338432
Brian sella wanna date? Lmk,twitter.com/anyuser/status/717203838663528448
Feel bad for Brice he had almost 30 double doubles back to back !!!,twitter.com/anyuser/status/717203838785208321
Everyone knows were high af,twitter.com/anyuser/status/717203838835539973
"Recto: You were all together. 
Deguito: i confirm that I had dinner with them.",twitter.com/anyuser/status/717203839162654721
@Cakster78 you're disowned!,twitter.com/anyuser/status/717203838764204034
@ftony233 ewwwww cuffed?? Ese lenguaje que? Ya go to bed now !!!!,twitter.com/anyuser/status/717203839116570625
I need to stop shopping,twitter.com/anyuser/status/717203839754104832
"Jay Wright reaction made Tom Osborne, after the Miami win, look like Jerry Lewis in The Nutty Professor.     https://t.co/YJVx1LINPu",twitter.com/anyuser/status/717203839259172864
"this time last year I visited NC and went back home to Ohio.
this past weekend I visited Ohio and came back home to NC.

holy surreal",twitter.com/anyuser/status/717203839494070274
@Mr_Blodgett2 they send it to Africa,twitter.com/anyuser/status/717203838894280704
K I'm going to sleep.,twitter.com/anyuser/status/717203840005775360
Don't expect so much then you can't be as hurt.,twitter.com/anyuser/status/717203840018300928
awkward and nervous,twitter.com/anyuser/status/717203840144171008
"@VicSayBer that is tho no lies, he takes good shots tho he don't never Jack",twitter.com/anyuser/status/717203839645065217
@say_splendid I love Darren,twitter.com/anyuser/status/717203840391581697
"I ALWAYS MISS OUT ON THE BEST THINGS UGH WHY

#ALDUBTheOrientation",twitter.com/anyuser/status/717203840718794753
"I'm at Wilton Drive in Wilton Manors, FL https://t.co/AHmAhNmX9Y",twitter.com/anyuser/status/717203840756498437
Late night working-check out our floors at the famous Sweetie Pies!Have some Prime Rib while your here!! https://t.co/avHyC30UlM,twitter.com/anyuser/status/717203839531794438
@corn_nor @RottingAwesome I exclusively use EBSCO Database Search,twitter.com/anyuser/status/717203839858909185
I see nothing but facts here https://t.co/IntfR3dbxp,twitter.com/anyuser/status/717203840555216898
@melonmint_ it was also basically the biggest lineup i'd ever been on,twitter.com/anyuser/status/717203840714420224
@ZaraShameen ok thanks will check it,twitter.com/anyuser/status/717203841079500800
"@cluekitty @CosmoFox hey, he has a snack D:  let's fight him and take the snack",twitter.com/anyuser/status/717203841008074752
@melvzmy thanks breb hahax,twitter.com/anyuser/status/717203841742213120
Anything add to special instructions  https://t.co/zYkgidbniq,twitter.com/anyuser/status/717203841993875457
@NBCTheVoice I thought Abby Katty were very pro sounding I don't know barely I'd say Katty this round,twitter.com/anyuser/status/717203842736250880
I love airheads but I don't wanna love airheads,twitter.com/anyuser/status/717203842576871424
Temp: 27.9F  W C: 21.6F  Wind:NE at 4.9kts Baro: 1031.2mb and Rising Rain today: 0.00in R H: 81%  #wvwx,twitter.com/anyuser/status/717203842367111169
"On a positive note, Star Wars The Force Awakens came out on DVD!",twitter.com/anyuser/status/717203841037557761
@darrenrovell @DragonflyJonez @Hoophall MJ cry face didn't get inducted?,twitter.com/anyuser/status/717203841100476416
"See our latest #Littleton, CO #job and click to apply: Certified Nurses Assistant (CNA) NIGHT SHIFT Perdiem - https://t.co/1ZtDRevAEB",twitter.com/anyuser/status/717203842341928961
"Rick: you're right, I should treat you like a dandelion
Me: a dandelion is a weed....",twitter.com/anyuser/status/717203842312585216
All I do is win win win no matter what https://t.co/1EI3KaMWT9,twitter.com/anyuser/status/717203841108860930
@VINEYARDHTSNWA RIP MIKE JOHNSON (Left) https://t.co/WIPm5s01Of,twitter.com/anyuser/status/717203841981292544
Mood for life https://t.co/R9BRU0tjwI,twitter.com/anyuser/status/717203841402462213
THE DUNCASN ARE MY FREAM FAMILY OMGVWBQE,twitter.com/anyuser/status/717203843138895873
purrfect https://t.co/Xk8jU69ho7,twitter.com/anyuser/status/717203842731999234
Go Pack,twitter.com/anyuser/status/717203843436699649
Please reply with things that are not garbage,twitter.com/anyuser/status/717203842304180226
Order me some goodies... I was feeling sad &amp; lonely and now am good! Lol,twitter.com/anyuser/status/717203843512209410
Me &amp; @_iKara almost famous tonight lmao,twitter.com/anyuser/status/717203843940028417
#CheerUp a Tuesday with a stunning views  #privatepoolvilla #samui #kandaresidences #samuipoolvillas #holidays https://t.co/UgearxtRnb,twitter.com/anyuser/status/717203842677481472
"Book by @elisahategan on #CSIS' sponsorship of skinheads of 'The Heritage Front' https://t.co/lxrNspiCO4
#C51 #cdnpoli",twitter.com/anyuser/status/717203843994554369
@realBQue are you judging ??,twitter.com/anyuser/status/717203843864530944
"@10agan10 emphasis on the ""rough"" this is gonna be brutal",twitter.com/anyuser/status/717203844124577792
"Pitches of the Day, Chris Murphy, Granada Hills Charter High School, 6 K's in 2 IP - YouTube @PetrosAndMoney   https://t.co/DvUNrhG7nz",twitter.com/anyuser/status/717203843717718016
"banana
peanut butter 
chocolate chips",twitter.com/anyuser/status/717203843650596864
I was td !!!,twitter.com/anyuser/status/717203843923197953
Literally me https://t.co/flIDVZTztU,twitter.com/anyuser/status/717203843977576448
@megynkelly  You'll never see this on Megan kelly. https://t.co/0MYccWjkJ0,twitter.com/anyuser/status/717203844132900865
https://t.co/XTzTG1Ajjq it is harmful I see but not surprising,twitter.com/anyuser/status/717203844795645955
@AnnaKor19915816 @MirandaCosgrove @CosgroveKress Miranda is the highlight of Crowded!,twitter.com/anyuser/status/717203844799840256
@rstanzel @AshleyScoby @ChuckCulpepper1 That lede... Is now in deathless fame.,twitter.com/anyuser/status/717203844770492418
@fettywap my girl lookin for a retweet but I'm hoping to beat her too it #teamfetty,twitter.com/anyuser/status/717203845324152832
"1. drink water
2. moisturize
3. wear sunscreen 
#YouAreAllSet",twitter.com/anyuser/status/717203844871143424
what's up w. my hair tomorrow? @GetChuSum_LUSHH,twitter.com/anyuser/status/717203844980195328
"@SalviBeauty__ @Proeric_27 ""a type of chicken""",twitter.com/anyuser/status/717203845584195584
"Want to work at Compass Group USA? We're #hiring in #Chicago, IL! Click for details: https://t.co/cCIgSc4iNr #Marketing #jobhunt",twitter.com/anyuser/status/717203845772931072
Relatives coming on 14th. Cook taking 1 week off starting 13th. DEI!!!! Murphy!!!,twitter.com/anyuser/status/717203845944897541
I'm usually not as irritated as I look https://t.co/cVZrkj4qHe,twitter.com/anyuser/status/717203844296478722
@zackj98 were u 17 lol,twitter.com/anyuser/status/717203846154559489
"@courtsengs small businesses will fail, they can't afford to pay people $15 an hour and the wage raise will just cause inflation",twitter.com/anyuser/status/717203846502727680
"New York x The Boxer Rebellion
Rust or Gold x Jill Andrews 
I'm Gonna Be (500 miles) x Sleeping At Last",twitter.com/anyuser/status/717203846527844354
How is Ilhoon so attractive?,twitter.com/anyuser/status/717203846678843393
"Did Jenny really spell my name ""Danilea"".......",twitter.com/anyuser/status/717203845974212608
Son you can't be this nice. https://t.co/KpPP0cBGBb,twitter.com/anyuser/status/717203846439825408
maaaanoooo flashbacks https://t.co/z83d06pxWW,twitter.com/anyuser/status/717203846901198850
@msninakayy_ why wait?,twitter.com/anyuser/status/717203846410465280
He Too Far Tho,twitter.com/anyuser/status/717203846909530114
@PrimeMinister78 Absolutely. Refs changed the momentum. They were awful.,twitter.com/anyuser/status/717203847291211776
"@geneliad ""Lord says;You are Holy because I'am Holy, Jesus is our Holiness""Amen GM https://t.co/o9Y2XF2TEy",twitter.com/anyuser/status/717203846158807042
My mother  https://t.co/VwoNWqjGT8,twitter.com/anyuser/status/717203847043817472
Fym everybody was HYPE  https://t.co/f6L67lDNQe,twitter.com/anyuser/status/717203846674714624
@_idonttweet I know,twitter.com/anyuser/status/717203847542939648
Im getting my bby out the hood,twitter.com/anyuser/status/717203847542882304
@ReneeDunford all two bunch of people are happier than Villanova .. NCAA and all the haters of Carolina .,twitter.com/anyuser/status/717203847052140544
The questions were/are obviously endless. But @SeanZevran's essays  offer profound context. A context rarely heard due to gross stigma.,twitter.com/anyuser/status/717203847916064768
I'm aggravated deal w it,twitter.com/anyuser/status/717203848474009605
"And UNC put up a fight vs. Villanova AND the refs calls... Villanova just had to go against UNC, what's fair here?",twitter.com/anyuser/status/717203848767676416
coffee would be nice rn :'),twitter.com/anyuser/status/717203848335650816
@taylorfrowens I'm now plotting revenge,twitter.com/anyuser/status/717203849065447424
Funny https://t.co/R5WA6HB15e,twitter.com/anyuser/status/717203848172011522
@thereallisaann @BleacherReport yup.  I think he was chokin up a bit and walked it off.  Incredible game!,twitter.com/anyuser/status/717203849069649920
@manoramaonline @ndtv uncivilized act. Not acceptable in #India2.0 https://t.co/FdYIQ5QOON,twitter.com/anyuser/status/717203848834711557
TN was beautiful i love all the hikes we did. https://t.co/ToIR9L6GYf,twitter.com/anyuser/status/717203846943150081
"2032 (brutal double murder with you and @grantolla33) 65,000, she's a 6 https://t.co/QQh9YplVDc",twitter.com/anyuser/status/717203849405186048
@KushSectionOnly and If I want the world to die I'm jamming Zro,twitter.com/anyuser/status/717203849447129088
"@MXMeridius70 @amazingblowjob1 @mipornoblog @Zach96z @cindyhopefan1 I can feel EVERY second of those babes, love 2 or more women on my cock!",twitter.com/anyuser/status/717203849065472001
@kariecloud I trust you.,twitter.com/anyuser/status/717203849786863617
@RosaTrunk @Gerizentime @mirtaimperatori @GrayWolfAlpha @Wort01 So pretty,twitter.com/anyuser/status/717203850151739393
I feel like Pablo when I'm.....,twitter.com/anyuser/status/717203850139213824
"@HrishiKay appreciate @SabooPriti  for getting this up on air, so people start actually know the story and not what https://t.co/PrjKmAuWpP",twitter.com/anyuser/status/717203849891692547
"The Cubs are no joke. That lineup is young, stacked and driven by a hungry fan base. &amp; they have one of the best managers in the game",twitter.com/anyuser/status/717203850457952256
"I will give anyone who can give me a ride to and from school tmrw $10, I'm willing to negotiate",twitter.com/anyuser/status/717203850416021504
"All I ask Lord, is for guidance and good health.",twitter.com/anyuser/status/717203850906767361
"I'm at Sunway University in Subang Jaya, Selangor w/ @yenyang07 @moonzhe https://t.co/I146DKXB6k",twitter.com/anyuser/status/717203850881536000
Don't come to the gym if you're only going to lay on the mats and go on Twitter.......just stay tf home,twitter.com/anyuser/status/717203850642513920
Today in a text https://t.co/pUF2gZ5mBn,twitter.com/anyuser/status/717203850210451460
Yup still makes me cry,twitter.com/anyuser/status/717203851443576833
I really miss living with my parents and grandparents.,twitter.com/anyuser/status/717203851439374339
"I'm at White Rose Cottage in Batu Pahat, Johor https://t.co/RTPtCM0Z3T",twitter.com/anyuser/status/717203851078709248
August 18th snoop an wiz tour gonna be dope,twitter.com/anyuser/status/717203851468808194
"Chloe, I know your sister turns everyone on",twitter.com/anyuser/status/717203851699494912
Congrats nephew way to represent @jbcrossover1 The whole city is proud of you ...tells pops congrats ....,twitter.com/anyuser/status/717203852026580992
Go harder. Do any and everything but DO NOT give up. Don't lose up. Don't lose faith.,twitter.com/anyuser/status/717203851858866176
"Me and Josh are so perfect, can't get enough man. It gets better and better every day.",twitter.com/anyuser/status/717203852521574401
All I ask is you be real and be here for me,twitter.com/anyuser/status/717203852555132930
too many  https://t.co/l23yXVf2MU,twitter.com/anyuser/status/717203852609593344
@Jlamoncal LMFAOOOOO come on now,twitter.com/anyuser/status/717203852873830400
"If you haven't listened to Zayn's new album.... 
Wyd with you life fam????",twitter.com/anyuser/status/717203852890660866
@Bscott_1st you already know the deal b rad,twitter.com/anyuser/status/717203852899061765
I already forgot https://t.co/gyxT6rWzmE,twitter.com/anyuser/status/717203853100367872
I hate my freckles,twitter.com/anyuser/status/717203852597006336
imma take a sec and pray,twitter.com/anyuser/status/717203853515616256
@g_makay&lt;-- @rtoberl @BettyBoopDooper @dallas_413 @GretchenInOK @bullcook11  1 more beer &amp; shot of fireball 2 Drown Sorrows. Ha! I LIKE Em!!,twitter.com/anyuser/status/717203853557567493
"Little kids should NOT get cancer. I mean no one should, except Donald Trump, but little kids specifically should NOT get cancer.",twitter.com/anyuser/status/717203852215390208
Unlimited access to Korean drama #BestWeekendIn5Words,twitter.com/anyuser/status/717203854182453248
thankful to be home for the night,twitter.com/anyuser/status/717203854203465728
@fuhrjonman @MapleLeafs Just gonna leave this here #ThanksForComingOut https://t.co/SLJXdwV1wP,twitter.com/anyuser/status/717203853565902848
@melissamccarthy @FallonTonight that was hilarious!,twitter.com/anyuser/status/717203854820032512
@NateNixon_1 yes I found out what a baseball was yesterday,twitter.com/anyuser/status/717203855264579584
and just focus on one point,twitter.com/anyuser/status/717203853851115520
YES WTF  https://t.co/7ItGqoDRRi,twitter.com/anyuser/status/717203855054913536
Being ignored annoys me so much tbh,twitter.com/anyuser/status/717203855340150785
i aint fw nun!!,twitter.com/anyuser/status/717203855105196032
@r3naann19 @sonalikay why not both?,twitter.com/anyuser/status/717203855470149632
C'mon Popeyes Tuesday Special,twitter.com/anyuser/status/717203855902130177
That's coo tho that yaw can be friends with your mothers tho.,twitter.com/anyuser/status/717203855872827392
@rajupp And this one is stunningly bright too.,twitter.com/anyuser/status/717203856028016640
would you even ask what i really wanted?,twitter.com/anyuser/status/717203856132816896
This team is going to be fun to watch and I can't wait for this season @Cubs #OpeningDay  #LetsGoCubs,twitter.com/anyuser/status/717203855897976832
I ain't sayin no names,twitter.com/anyuser/status/717203856380280832
@midnight thanks so much for the mention!,twitter.com/anyuser/status/717203855944056833
Haha it became a mess,twitter.com/anyuser/status/717203856451612674
Relationships just ain't for me.,twitter.com/anyuser/status/717203856384466945
Yeah but idc https://t.co/64VEaofNVA,twitter.com/anyuser/status/717203856577470465
19. Weed or Newport ?,twitter.com/anyuser/status/717203857202421761
@BunnyBombRachel I would but have no ride there . :( lol,twitter.com/anyuser/status/717203856522870785
Paradise Express @ Manchester ( https://t.co/IWdkzo1hgJ ) #tnc #areacode,twitter.com/anyuser/status/717203856904622080
I had to climb the tree because I was wearing a hat. @ Menil Park https://t.co/SjgGIEnQUi,twitter.com/anyuser/status/717203857282109441
And I'm a funny person,twitter.com/anyuser/status/717203858280226816
"geez, I'm such a cunt.",twitter.com/anyuser/status/717203858771021824
@ArvindKejriwal agar bjp/rss walo se tym mile to delhi par v dhyan de do sir..,twitter.com/anyuser/status/717203858229956608
@ElleMatthewsMod @ilovelle2 nice bra.,twitter.com/anyuser/status/717203858896850944
@FallonTonight the pillow tho..,twitter.com/anyuser/status/717203858682998784
So sad  https://t.co/4ksCTLvodN,twitter.com/anyuser/status/717203858871681026
"Me ""what kind of purse is this mom?""
Mom ""guess""
Me ""idk that's why I asked"" 
Mom ""NO that's the name you idiot"" 
Me ""oh""",twitter.com/anyuser/status/717203859144368130
@jamil_jehw best of luck too .. study laaa,twitter.com/anyuser/status/717203859354087424
@_joshjones1993 beautiful pic,twitter.com/anyuser/status/717203859249217536
Hyfr makes me more sad than marvins room,twitter.com/anyuser/status/717203859412807680
I'll do anything for them niggas man,twitter.com/anyuser/status/717203859689615360
"Just posted a photo @ Beverly Hills, California https://t.co/VU07l0PDj6",twitter.com/anyuser/status/717203859198853122
You're so unreliable and I'm just done,twitter.com/anyuser/status/717203860041949188
"@Erick_Willis I think 2015 is when everyone became overly sensitive to everything...including their ""feelings""",twitter.com/anyuser/status/717203859911925760
need two for cs haven't played in ages,twitter.com/anyuser/status/717203860276822016
Can't wait to be home with all my best friends,twitter.com/anyuser/status/717203860348084224
I WAS UGLY AND NOTHING HASNT CHANGED MUCH,twitter.com/anyuser/status/717203860016787457
Super pumped for the National Championship tomorrow night! Can't wait to see UNC win it all!,twitter.com/anyuser/status/717203860369117185
Im obviously great at picking friends,twitter.com/anyuser/status/717203860629151746
Metro Boomin want some smores nigga.,twitter.com/anyuser/status/717203860436226048
"If there is, I need it  https://t.co/rRifHBSTIM",twitter.com/anyuser/status/717203860394270721
"I feel like a fool, but I just might cry myself to sleep...my heart feels like it's been ripped outta my chest. #UNC #GoHeels",twitter.com/anyuser/status/717203860746608642
Can't wait till I'm done with all this bs tbh,twitter.com/anyuser/status/717203860746604545
I'm at Eighteen Chefs in Singapore https://t.co/fpBmLwMtlz,twitter.com/anyuser/status/717203861015044098
I'm tired of today,twitter.com/anyuser/status/717203861266702336
@heyytinyy this is awesome  https://t.co/PKZJ3ZD6gf,twitter.com/anyuser/status/717203860658454529
@ThusBloggedA @reason oh he was super bitter. He's an Iranian refugee trained as engineer (converted to Evangelical Christianity in Isfahan),twitter.com/anyuser/status/717203861547720704
Im getting want I wanted all along and I'm content with it,twitter.com/anyuser/status/717203861501509632
I hate being disrespected,twitter.com/anyuser/status/717203861870616580
"""Groovy tony, no face killaaa"" https://t.co/occYgsbzCb",twitter.com/anyuser/status/717203859412754433
"@DoctorGC The finish was just the icing on the cake. That was a tremendous, back-and-forth 40-minute game with non-stop action and drama.",twitter.com/anyuser/status/717203861803569154
Miss having someone to tell everything to :/,twitter.com/anyuser/status/717203862302670849
@RyneSaltsman @LaJuan_Smith17 Lolz,twitter.com/anyuser/status/717203862638211072
@allymayor @jujucorvs get a puppy,twitter.com/anyuser/status/717203862931836929
It'd be pretty cool to fall in love with your best friend and not have to date them because that's when things change,twitter.com/anyuser/status/717203863615496192
@bigmoNaija &amp; @iamKeneri ontop #UnaWakeUpShow #LoveAndResponsibilityTuesday #Np @kennysam2 #Imela,twitter.com/anyuser/status/717203863141486593
Melissa McCarthy just killed in on @FallonTonight.,twitter.com/anyuser/status/717203863997194242
